,Nombre tienda,Precio,Disponibilidad
https://www.ludonauta.es/juegos-mesas/commands-colors-ancients-expansion-pack-6-the-spartan-army-2011,"['Dungeon Marvels', 'Bandua Wargames']","['45,50', '52,25']","['En reposición', 'En pre-venta']"
https://www.ludonauta.es/juegos-mesas/sombras-sobre-londres-2011,"['LudusBelli', '¿Jugamos Otra?', 'Los Juegos de Sauron', 'Bandua Wargames', 'Amazon', 'Planeta Rebelde', 'Comic Stores', 'Quinto Elemento', 'Mathom', 'MasQueOca', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'Planeton Games', 'Arigatô Sevilla', 'DracoTienda', 'EGD Games', 'Arcadia Comics Online', 'Espacio de Juegos', 'Warmus Games', 'FreakMondo', 'Padis', 'Crash Comics', 'Kubekings', 'El Bazar de Iglesias', 'Doctor Panush', 'Kame Kame', 'El Dado Negro', 'Turol Games', 'Seguir Jugando', 'Dungeon Marvels', 'Amazon']","['31,50', '32,90', '34,00', '36,00', '39,76', '39,91', '39,91', '41,10', '41,36', '41,99', '42,26', '42,30', '42,30', '42,30', '42,30', '42,30', '42,30', '43,70', '44,65', '44,95', '44,99', '45,00', '45,72', '47,00', '47,00', '47,00', '47,00', '47,00', '47,00', '47,95', '101,07']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/imperial-2030-2009,"['Amazon', 'DracoTienda']","['37,41', '40,95']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/san-juan-2004,"['¿Jugamos Otra?', '¿Jugamos Otra?', 'Bandua Wargames', 'Arcadia Comics Online', 'Frikland', 'Magia de Tinta', 'Turol Games', 'Comic Stores', 'Estalia Córdoba']","['19,95', '19,95', '24,30', '24,30', '24,30', '24,90', '25,26', '25,65', '27,00']","['En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/small-world-2009,"['Arigatô Sevilla', 'Customeeple', 'FreakMondo', 'Estalia Córdoba', '¿Jugamos Otra?', 'En Portada Comics', 'Amazon', 'Comic Stores', 'Amazon', 'Play Planet', 'Amazon', 'Turol Games']","['46,75', '47,60', '47,95', '47,95', '47,95', '47,95', '50,80', '52,20', '52,91', '54,90', '62,67', '64,40']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/hero-realms-guerrero-2016,"['Planeta Rebelde', 'Comic Stores', 'Distrito Zero', 'Bandua Wargames', 'Planeton Games', 'SomosJuegos', '¿Jugamos Otra?', 'LudusBelli', 'Juegame Store', 'DracoTienda', 'Juegos de la Mesa Redonda', 'Mathom', 'Quinto Elemento', 'EGD Games', 'Dungeon Marvels', 'Play Planet', 'Dungeon Marvels', 'DracoTienda']","['2,95', '3,06', '3,06', '3,15', '3,15', '3,20', '3,24', '3,24', '3,24', '3,24', '3,24', '3,24', '3,25', '3,25', '3,60', '3,61', '4,95', '4,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/northgard-uncharted-lands-warchiefs-2022,['Dungeon Marvels'],"['31,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/frostpunk-el-juego-de-tablero-2022,"['Customeeple', 'MasQueOca', '3meeples', 'Juegakens', '¿Jugamos una?', 'Dungeon Marvels', 'Quinto Elemento', 'Turol Games']","['89,26', '89,99', '90,00', '94,95', '101,96', '108,00', '108,00', '120,00']","['En reposición', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/port-royal-2014,"['¿Jugamos una?', 'Amazon']","['12,71', '19,52']","['En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/skies-above-britain-2023,"['MasQueOca', 'DracoTienda', '¿Jugamos una?', 'Dungeon Marvels']","['83,85', '93,55', '98,06', '99,95']","['En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/thunder-road-vendetta-2023,['Dungeon Marvels'],"['61,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/dice-throne-santa-v-krampus-2022,['3meeples'],"['26,96']",['En pre-venta']
https://www.ludonauta.es/juegos-mesas/hero-realms-explorador-2016,"['Planeta Rebelde', 'Comic Stores', 'Distrito Zero', 'Bandua Wargames', 'SomosJuegos', '¿Jugamos Otra?', 'LudusBelli', 'Juegame Store', 'DracoTienda', 'Juegos de la Mesa Redonda', 'EGD Games', 'Mathom', 'Quinto Elemento', 'Planeton Games', 'FreakMondo', 'Buy Meeples', 'Dungeon Marvels', 'Play Planet', 'Dungeon Marvels', 'Cartoon Corp', 'DracoTienda']","['2,95', '3,06', '3,06', '3,15', '3,20', '3,24', '3,24', '3,24', '3,24', '3,24', '3,24', '3,24', '3,25', '3,56', '3,60', '3,60', '3,60', '3,61', '4,50', '4,95', '4,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/yellow-yangtze-2018,"['Avalon', 'EcoMimos', '¿Jugamos una?', '¿Jugamos Otra?', 'MasQueOca', 'EGD Games', 'Espacio de Juegos', 'E-minis', 'Generación X', 'Crash Comics', 'Alcalá Comics']","['31,47', '35,95', '38,25', '38,25', '40,49', '40,50', '40,50', '42,75', '42,75', '45,00', '45,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/creature-comforts-2022,"['FDGames', 'Espacio de Juegos', '¿Jugamos una?', 'Comic Stores', 'Planeta Rebelde', 'SomosJuegos', 'Mathom', 'Ludosaurus', 'EcoMimos', 'DracoTienda', '¿Jugamos Otra?', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'EGD Games', 'Juegakens', 'Generación X', 'Planeton Games', 'Turol Games', 'Crash Comics', 'Comic Stores', 'Dungeon Marvels']","['42,40', '42,45', '42,46', '42,46', '42,96', '43,95', '43,96', '44,91', '44,95', '44,95', '44,95', '44,96', '44,96', '44,99', '47,45', '47,45', '49,95', '49,95', '49,95', '59,80', '69,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/lorenzo-il-magnifico-big-box-2021,"['Rampi Games', '¿Jugamos una?', '¿Jugamos Otra?', 'Espacio de Juegos', 'Dungeon Marvels', 'LudusBelli', 'DracoTienda', 'MasQueOca', 'Ludokubo', 'Generación X', 'Shuriken64', 'Turol Games', 'Doctor Panush']","['62,99', '63,71', '67,45', '67,50', '67,50', '67,50', '67,50', '67,50', '67,93', '71,25', '74,95', '75,00', '75,00']","['En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/la-gran-muralla-polvora-negra-2021,"['SomosJuegos', '¿Jugamos una?', 'EGD Games', 'DracoTienda', 'Dungeon Marvels', '¿Jugamos una?', 'Play Planet', 'Juegos de la Mesa Redonda', 'EGD Games', 'DracoTienda', 'MasQueOca', 'E-minis', 'Turol Games', 'Amazon']","['23,99', '25,46', '27,00', '27,00', '30,00', '59,46', '62,91', '62,96', '63,00', '63,00', '63,00', '66,50', '70,00', '82,18']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/bloodborne-el-juego-de-tablero-2020,"['EGD Games', 'Amazon', 'Los Juegos de Sauron', 'Rampi Games', 'Santuario Games', 'Comic Stores', 'El Dado Negro', 'Mathom', 'Tablerum', 'Juegos de la Mesa Redonda', 'Espacio de Juegos', 'LudusBelli', 'E-minis', 'EGD Games', 'Dungeon Marvels', 'Bandua Wargames', 'DracoTienda', 'Quinto Elemento', 'Amazon', 'Ocio Central', 'Empire Games', 'MasQueOca', 'Turol Games', 'Padis', 'Kame Kame', 'Generación X', '3meeples', 'Dungeon Marvels']","['80,00', '87,14', '89,50', '89,99', '92,99', '93,46', '93,46', '96,79', '98,95', '98,96', '98,99', '98,99', '98,99', '98,99', '98,99', '98,99', '98,99', '99,00', '99,17', '109,95', '109,95', '109,99', '109,99', '109,99', '109,99', '109,99', '110,00', '114,95']","['En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En pre-venta', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/merchants-of-the-dark-road-2022,['Dungeon Marvels'],"['64,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/cruzada-y-revolucion-la-guerra-civil-espanola-1936-1939-2013,"['Dungeon Marvels', 'Mathom', 'Planeton Games']","['122,95', '124,87', '127,71']","['En reposición', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/galaxy-trucker-2021,"['¿Jugamos Otra?', '¿Jugamos una?', 'Comic Stores', 'Comic Stores', 'Distrito Zero', 'Quinto Elemento', 'Mathom', 'EcoMimos', 'SomosJuegos', 'Play Planet', 'Ludosaurus', 'MasQueOca', 'Arcadia Comics Online', 'Juegos de la Mesa Redonda', 'Tablerum', 'Santuario Games', 'Dungeon Marvels', 'Espacio de Juegos', 'Kubekings', 'Juegakens', 'Juegakens', 'Generación X', 'Mono de Juegos', 'Ocio Central', 'Padis', 'Crash Comics', 'Doctor Panush', 'Dungeon Marvels']","['25,20', '25,46', '30,56', '30,56', '30,60', '31,50', '31,68', '31,95', '32,25', '32,31', '32,31', '32,35', '32,35', '32,36', '32,40', '32,40', '32,40', '33,48', '33,74', '34,15', '34,15', '34,20', '35,95', '35,95', '35,99', '36,00', '36,00', '39,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/imperium-clasicos-2021,"['Customeeple', 'Empire Games', 'Juegos de la Mesa Redonda', '¿Jugamos una?', 'MasQueOca', 'LudusBelli', 'DracoTienda', 'EGD Games', 'Dungeon Marvels', 'Arcadia Comics Online', 'Mathom', 'Planeton Games', 'Espacio de Juegos', 'Play Planet', 'Comic Stores', 'Generación X', 'FreakMondo', 'Mono de Juegos', 'Turol Games', 'Alcalá Comics', 'Dungeon Marvels']","['31,24', '31,45', '31,46', '31,46', '31,49', '31,50', '31,50', '31,50', '31,50', '31,50', '31,50', '31,50', '32,55', '32,81', '33,20', '33,25', '34,95', '34,95', '35,00', '35,01', '38,95']","['En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/star-wars-x-wing-caza-tie-2012,"['Planeton Games', 'MasQueOca', 'Frikland', 'Frikland', 'Amazon']","['12,71', '13,45', '13,50', '14,95', '39,93']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/teotihuacan-preclasico-tardio-2019,"['¿Jugamos una?', '¿Jugamos una?', 'El Dado Negro', 'Mono de Juegos', 'EcoMimos', 'Juegos de la Mesa Redonda', 'Empire Games', 'MasQueOca', 'Planeton Games', 'Dungeon Marvels', 'DracoTienda', 'Espacio de Juegos', 'Buy Meeples', 'EGD Games', 'Estalia Córdoba', 'Generación X', 'Alcalá Comics', 'Turol Games']","['20,97', '21,25', '21,25', '21,95', '21,95', '22,46', '22,46', '22,49', '22,50', '22,50', '22,50', '22,50', '22,50', '22,50', '22,60', '23,75', '25,00', '25,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/unlock-secret-adventures-2017,"['Mathom', 'Tablerum', 'Rampi Games', '¿Jugamos Otra?', 'Bandua Wargames', 'Avalon', 'Los Juegos de Sauron', 'Amazon', 'Quinto Elemento', 'Planeta Rebelde', 'Customeeple', 'EGD Games', 'Juegos de la Mesa Redonda', 'MasQueOca', 'Dungeon Marvels', 'Espacio de Juegos', 'Amazon', 'DracoTienda', 'Play Planet', 'Santuario Games', 'Kubekings', 'Padis', 'Comic Stores', 'Akira Comics', 'Genex Comics', 'Amazon', 'Kinuma', 'Amazon', 'Ludokubo', 'Shuriken64', 'Elkar', 'Ocio Central', 'El Dado Negro', 'Juegakens', 'Generación X', 'Cartoon Corp', 'Cuarto de Juegos', 'Crash Comics', ""N'Only Games"", 'Ludosaurus', 'Kame Kame', 'Doctor Panush', 'Juegame Store', 'Mono de Juegos']","['16,00', '16,00', '19,69', '22,40', '23,80', '24,95', '26,50', '26,62', '27,00', '27,16', '28,56', '28,75', '28,76', '28,79', '28,79', '28,79', '28,79', '28,79', '28,80', '29,49', '29,85', '29,99', '30,35', '30,35', '30,39', '30,88', '30,95', '31,39', '31,73', '31,95', '31,95', '31,95', '31,95', '31,95', '31,99', '31,99', '31,99', '31,99', '31,99', '31,99', '31,99', '31,99', '31,99', '34,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/spartacus-un-juego-de-sangre-y-traicion-2012,"['El Dado Negro', '¿Jugamos una?', 'DracoTienda', 'Dungeon Marvels', 'Frikland', 'E-minis', 'Genex Comics', 'Play Planet', 'Dungeon Marvels', 'Estalia Córdoba']","['38,21', '42,46', '44,95', '44,96', '45,00', '45,00', '47,45', '49,90', '49,95', '49,95']","['En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/zombicide-black-plague-zombie-bosses-2015,"['Juegos de la Mesa Redonda', 'Bandua Wargames', 'Comic Stores', 'EGD Games', 'DracoTienda', 'Empire Games', 'Turol Games', 'Amazon', 'Turol Games', 'Dungeon Marvels']","['26,96', '27,00', '28,45', '29,95', '29,95', '29,95', '29,99', '32,03', '34,00', '98,99']","['En stock', 'En pre-venta', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-el-juego-de-tablero-2011,"['Buy Meeples', 'Mathom', 'Amazon', 'Arigatô Sevilla', '¿Jugamos Otra?', 'Amazon', ""N'Only Games"", 'Juegos de la Mesa Redonda', 'Shuriken64', 'Kubekings', 'Espacio de Juegos', 'Arcadia Comics Online', 'Mono de Juegos', 'EGD Games', 'Dungeon Marvels', 'Bandua Wargames', 'DracoTienda', 'Customeeple', 'MasQueOca', 'Warmus Games', 'Drim', 'Comic Stores', 'E-minis', 'Amazon', 'FreakMondo', 'Elkar', 'Crash Comics', 'Estalia Córdoba', 'Ocio Central', 'El Bazar de Iglesias', 'Turol Games']","['29,25', '32,00', '45,01', '45,50', '45,95', '48,00', '48,00', '48,71', '49,95', '50,96', '50,99', '53,95', '55,00', '58,49', '58,49', '58,49', '58,49', '59,45', '59,95', '59,99', '59,99', '61,70', '61,74', '61,76', '64,95', '64,95', '64,99', '64,99', '64,99', '64,99', '64,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/marvel-champions-lcg-antiguo-y-futuro-kang-2020,"['Bandua Wargames', 'Play Planet', 'Buy Meeples', 'Planeta Rebelde', 'MasQueOca', 'Padis', 'Juegos de la Mesa Redonda', 'Mathom', 'SomosJuegos', 'Cartoon Corp', 'Dungeon Marvels', 'Espacio de Juegos', 'LudusBelli', 'EGD Games', 'Quinto Elemento', 'Amazon', 'Comic Stores', 'E-minis', 'Tablerum', 'El Dado Negro', 'Empire Games', 'E-minis', '¿Jugamos una?', 'Generación X', 'Ludosaurus', '3meeples', 'Planeton Games', 'Kame Kame', 'El Bazar de Iglesias', 'DracoTienda', 'Turol Games', 'Crash Comics', 'Dungeon Marvels']","['16,35', '16,50', '16,96', '17,56', '17,59', '18,00', '18,66', '18,69', '19,45', '19,79', '19,79', '19,79', '19,79', '19,80', '19,80', '19,99', '20,85', '20,89', '21,90', '21,95', '21,95', '21,95', '21,95', '21,99', '21,99', '21,99', '21,99', '21,99', '21,99', '21,99', '21,99', '21,99', '22,95']","['En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/pandemic-la-cura-2014,"['Amazon', '¿Jugamos Otra?', '¿Jugamos una?', 'Amazon', 'SomosJuegos', 'Buy Meeples', 'Planeta Rebelde', 'EcoMimos', 'Dungeon Marvels', 'Juegos de la Mesa Redonda', 'EGD Games', 'Bandua Wargames', 'MasQueOca', 'Espacio de Juegos', 'DracoTienda', 'Comic Stores', 'E-minis', 'Genex Comics', 'Dungeon Marvels', 'Kubekings', 'Estalia Córdoba', 'Empire Games', 'Alcalá Comics', 'Turol Games', 'Kame Kame']","['18,10', '29,95', '34,97', '39,99', '41,50', '42,46', '42,46', '43,95', '44,91', '44,96', '44,99', '44,99', '44,99', '44,99', '44,99', '47,45', '47,49', '47,49', '48,95', '49,90', '49,95', '49,95', '49,99', '49,99', '49,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/arkham-horror-lcg-el-museo-miskatonic-2017,"['Amazon', 'SomosJuegos', 'Dungeon Marvels', 'Juegame Store', 'Amazon', 'Juegos de la Mesa Redonda', 'E-minis', 'FreakMondo', 'Empire Games', 'EGD Games', 'El Bazar de Iglesias', 'Play Planet', 'Amazon']","['6,18', '12,95', '14,95', '14,95', '14,99', '15,25', '16,14', '16,95', '16,95', '16,99', '16,99', '17,00', '19,25']","['En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/seasons-enchanted-kingdom-2013,"['Dungeon Marvels', 'Play Planet']","['20,95', '28,40']","['En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/jamaica-la-tripulacion-2017,"['Comic Stores', 'Juegos de la Mesa Redonda', 'Espacio de Juegos', 'Dungeon Marvels', 'Mathom', 'MasQueOca', 'Rampi Games', 'EGD Games', 'Bandua Wargames', 'Play Planet', 'E-minis', '¿Jugamos una?', '¿Jugamos Otra?', 'Turol Games', 'DracoTienda', 'Alcalá Comics']","['16,96', '17,96', '17,99', '17,99', '17,99', '17,99', '17,99', '17,99', '17,99', '18,71', '18,99', '19,95', '19,95', '19,99', '19,99', '19,99']","['En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
